SKU,target_month,predicted_qty,mae,rmse,mape,model_version,trained_at
BHC186,2026-03,0.0,,,,lgbm-v1,2026-04-11T02:53:17.769190Z
BHC186,2026-04,37.59,,,,lgbm-v1,2026-04-11T02:53:17.769190Z
BHC186,2026-05,0.0,,,,lgbm-v1,2026-04-11T02:53:17.769190Z
BHC187,2025-12,1046.33,,,,lgbm-v1,2026-04-11T02:53:17.769190Z
BHC187,2026-01,891.51,,,,lgbm-v1,2026-04-11T02:53:17.769190Z
BHC187,2026-02,0.0,,,,lgbm-v1,2026-04-11T02:53:17.769190Z
BHC187,2026-03,34.06,,,,lgbm-v1,2026-04-11T02:53:17.769190Z
BHC187,2026-04,0.0,,,,lgbm-v1,2026-04-11T02:53:17.769190Z
BHC187,2026-05,0.0,,,,lgbm-v1,2026-04-11T02:53:17.769190Z
BHC188,2025-12,152.06,,,,lgbm-v1,2026-04-11T02:53:17.769190Z
BHC188,2026-01,0.0,,,,lgbm-v1,2026-04-11T02:53:17.769190Z
BHC188,2026-02,580.51,,,,lgbm-v1,2026-04-11T02:53:17.769190Z
BHC188,2026-03,0.0,,,,lgbm-v1,2026-04-11T02:53:17.769190Z
BHC188,2026-04,541.44,,,,lgbm-v1,2026-04-11T02:53:17.769190Z
BHC188,2026-05,0.0,,,,lgbm-v1,2026-04-11T02:53:17.769190Z
BHC189,2025-12,300.68,,,,lgbm-v1,2026-04-11T02:53:17.769190Z
BHC189,2026-01,286.19,,,,lgbm-v1,2026-04-11T02:53:17.769190Z
BHC189,2026-02,374.33,,,,lgbm-v1,2026-04-11T02:53:17.769190Z
BHC189,2026-03,0.0,,,,lgbm-v1,2026-04-11T02:53:17.769190Z
BHC189,2026-04,273.52,,,,lgbm-v1,2026-04-11T02:53:17.769190Z
BHC189,2026-05,284.8,,,,lgbm-v1,2026-04-11T02:53:17.769190Z
BHC190,2025-12,0.0,,,,lgbm-v1,2026-04-11T02:53:17.769190Z
BHC190,2026-01,536.71,,,,lgbm-v1,2026-04-11T02:53:17.769190Z
BHC190,2026-02,1121.62,,,,lgbm-v1,2026-04-11T02:53:17.769190Z
BHC190,2026-03,0.0,,,,lgbm-v1,2026-04-11T02:53:17.769190Z
BHC190,2026-04,95.77,,,,lgbm-v1,2026-04-11T02:53:17.769190Z
BHC190,2026-05,117.65,,,,lgbm-v1,2026-04-11T02:53:17.769190Z
BHC191,2025-12,293.13,,,,lgbm-v1,2026-04-11T02:53:17.769190Z
BHC191,2026-01,0.0,,,,lgbm-v1,2026-04-11T02:53:17.769190Z
BHC191,2026-02,0.0,,,,lgbm-v1,2026-04-11T02:53:17.769190Z
BHC191,2026-03,0.0,,,,lgbm-v1,2026-04-11T02:53:17.769190Z
BHC191,2026-04,0.0,,,,lgbm-v1,2026-04-11T02:53:17.769190Z
BHC191,2026-05,0.0,,,,lgbm-v1,2026-04-11T02:53:17.769190Z
BHC192,2025-12,885.91,,,,lgbm-v1,2026-04-11T02:53:17.769190Z
BHC192,2026-01,525.7,,,,lgbm-v1,2026-04-11T02:53:17.769190Z
BHC192,2026-02,215.95,,,,lgbm-v1,2026-04-11T02:53:17.769190Z
BHC192,2026-03,0.0,,,,lgbm-v1,2026-04-11T02:53:17.769190Z
BHC192,2026-04,0.0,,,,lgbm-v1,2026-04-11T02:53:17.769190Z
BHC192,2026-05,412.26,,,,lgbm-v1,2026-04-11T02:53:17.769190Z
BHC193,2025-12,303.12,,,,lgbm-v1,2026-04-11T02:53:17.769190Z
BHC193,2026-01,0.0,,,,lgbm-v1,2026-04-11T02:53:17.769190Z
BHC193,2026-02,0.0,,,,lgbm-v1,2026-04-11T02:53:17.769190Z
BHC193,2026-03,0.0,,,,lgbm-v1,2026-04-11T02:53:17.769190Z
BHC193,2026-04,0.0,,,,lgbm-v1,2026-04-11T02:53:17.769190Z
BHC193,2026-05,0.0,,,,lgbm-v1,2026-04-11T02:53:17.769190Z
BHC194,2025-12,445.7,,,,lgbm-v1,2026-04-11T02:53:17.769190Z
BHC194,2026-01,631.89,,,,lgbm-v1,2026-04-11T02:53:17.769190Z
BHC194,2026-02,0.0,,,,lgbm-v1,2026-04-11T02:53:17.769190Z
BHC194,2026-03,206.58,,,,lgbm-v1,2026-04-11T02:53:17.769190Z
BHC194,2026-04,0.0,,,,lgbm-v1,2026-04-11T02:53:17.769190Z
BHC194,2026-05,86.69,,,,lgbm-v1,2026-04-11T02:53:17.769190Z
BHC195,2025-12,2994.83,,,,lgbm-v1,2026-04-11T02:53:17.769190Z
BHC195,2026-01,428.76,,,,lgbm-v1,2026-04-11T02:53:17.769190Z
BHC195,2026-02,958.21,,,,lgbm-v1,2026-04-11T02:53:17.769190Z
BHC195,2026-03,0.0,,,,lgbm-v1,2026-04-11T02:53:17.769190Z
BHC195,2026-04,0.0,,,,lgbm-v1,2026-04-11T02:53:17.769190Z
BHC195,2026-05,0.0,,,,lgbm-v1,2026-04-11T02:53:17.769190Z
BHC196,2025-12,316.61,,,,lgbm-v1,2026-04-11T02:53:17.769190Z
BHC196,2026-01,0.0,,,,lgbm-v1,2026-04-11T02:53:17.769190Z
BHC196,2026-02,887.09,,,,lgbm-v1,2026-04-11T02:53:17.769190Z
BHC196,2026-03,0.0,,,,lgbm-v1,2026-04-11T02:53:17.769190Z
BHC196,2026-04,678.64,,,,lgbm-v1,2026-04-11T02:53:17.769190Z
BHC196,2026-05,0.0,,,,lgbm-v1,2026-04-11T02:53:17.769190Z
BHC197,2025-12,1072.42,,,,lgbm-v1,2026-04-11T02:53:17.769190Z
BHC197,2026-01,80.44,,,,lgbm-v1,2026-04-11T02:53:17.769190Z
BHC197,2026-02,991.08,,,,lgbm-v1,2026-04-11T02:53:17.769190Z
BHC197,2026-03,0.0,,,,lgbm-v1,2026-04-11T02:53:17.769190Z
BHC197,2026-04,346.42,,,,lgbm-v1,2026-04-11T02:53:17.769190Z
BHC197,2026-05,75.9,,,,lgbm-v1,2026-04-11T02:53:17.769190Z
BHC198,2025-12,464.7,,,,lgbm-v1,2026-04-11T02:53:17.769190Z
BHC198,2026-01,815.21,,,,lgbm-v1,2026-04-11T02:53:17.769190Z
BHC198,2026-02,560.67,,,,lgbm-v1,2026-04-11T02:53:17.769190Z
BHC198,2026-03,795.12,,,,lgbm-v1,2026-04-11T02:53:17.769190Z
BHC198,2026-04,253.5,,,,lgbm-v1,2026-04-11T02:53:17.769190Z
BHC198,2026-05,533.92,,,,lgbm-v1,2026-04-11T02:53:17.769190Z
BHC199,2025-12,18.58,,,,lgbm-v1,2026-04-11T02:53:17.769190Z
BHC199,2026-01,0.0,,,,lgbm-v1,2026-04-11T02:53:17.769190Z
BHC199,2026-02,1325.34,,,,lgbm-v1,2026-04-11T02:53:17.769190Z
BHC199,2026-03,36.76,,,,lgbm-v1,2026-04-11T02:53:17.769190Z
BHC199,2026-04,0.0,,,,lgbm-v1,2026-04-11T02:53:17.769190Z
BHC199,2026-05,135.57,,,,lgbm-v1,2026-04-11T02:53:17.769190Z
BHC201,2025-12,11.87,30.74,57.64,,lgbm-v1,2026-04-11T02:53:17.769190Z
BHC201,2026-01,0.0,30.74,57.64,,lgbm-v1,2026-04-11T02:53:17.769190Z
BHC201,2026-02,0.0,30.74,57.64,,lgbm-v1,2026-04-11T02:53:17.769190Z
BHC201,2026-03,0.0,30.74,57.64,,lgbm-v1,2026-04-11T02:53:17.769190Z
BHC201,2026-04,0.0,30.74,57.64,,lgbm-v1,2026-04-11T02:53:17.769190Z
BHC201,2026-05,0.0,30.74,57.64,,lgbm-v1,2026-04-11T02:53:17.769190Z
BHC2011,2025-12,0.32,,,,lgbm-v1,2026-04-11T02:53:17.769190Z
BHC2011,2026-01,0.0,,,,lgbm-v1,2026-04-11T02:53:17.769190Z
BHC2011,2026-02,0.0,,,,lgbm-v1,2026-04-11T02:53:17.769190Z
BHC2011,2026-03,0.0,,,,lgbm-v1,2026-04-11T02:53:17.769190Z
BHC2011,2026-04,0.0,,,,lgbm-v1,2026-04-11T02:53:17.769190Z
BHC2011,2026-05,0.0,,,,lgbm-v1,2026-04-11T02:53:17.769190Z
BHC205,2025-12,21.96,56.46,81.9,,lgbm-v1,2026-04-11T02:53:17.769190Z
BHC205,2026-01,0.0,56.46,81.9,,lgbm-v1,2026-04-11T02:53:17.769190Z
BHC205,2026-02,0.0,56.46,81.9,,lgbm-v1,2026-04-11T02:53:17.769190Z
BHC205,2026-03,0.0,56.46,81.9,,lgbm-v1,2026-04-11T02:53:17.769190Z
BHC205,2026-04,0.0,56.46,81.9,,lgbm-v1,2026-04-11T02:53:17.769190Z
BHC205,2026-05,0.0,56.46,81.9,,lgbm-v1,2026-04-11T02:53:17.769190Z
BHC211,2025-12,12.2,8.81,8.82,,lgbm-v1,2026-04-11T02:53:17.769190Z
BHC211,2026-01,0.0,8.81,8.82,,lgbm-v1,2026-04-11T02:53:17.769190Z
BHC211,2026-02,0.0,8.81,8.82,,lgbm-v1,2026-04-11T02:53:17.769190Z
BHC211,2026-03,0.0,8.81,8.82,,lgbm-v1,2026-04-11T02:53:17.769190Z
BHC211,2026-04,0.0,8.81,8.82,,lgbm-v1,2026-04-11T02:53:17.769190Z
BHC211,2026-05,0.0,8.81,8.82,,lgbm-v1,2026-04-11T02:53:17.769190Z
BHC216,2025-12,51.89,83.48,92.63,0.5484,lgbm-v1,2026-04-11T02:53:17.769190Z
BHC216,2026-01,10.72,83.48,92.63,0.5484,lgbm-v1,2026-04-11T02:53:17.769190Z
BHC216,2026-02,0.06,83.48,92.63,0.5484,lgbm-v1,2026-04-11T02:53:17.769190Z
BHC216,2026-03,0.0,83.48,92.63,0.5484,lgbm-v1,2026-04-11T02:53:17.769190Z
BHC216,2026-04,0.0,83.48,92.63,0.5484,lgbm-v1,2026-04-11T02:53:17.769190Z
BHC216,2026-05,0.0,83.48,92.63,0.5484,lgbm-v1,2026-04-11T02:53:17.769190Z
BHC219,2025-12,26.76,55.95,99.3,0.9166,lgbm-v1,2026-04-11T02:53:17.769190Z
BHC219,2026-01,0.0,55.95,99.3,0.9166,lgbm-v1,2026-04-11T02:53:17.769190Z
BHC219,2026-02,2.08,55.95,99.3,0.9166,lgbm-v1,2026-04-11T02:53:17.769190Z
BHC219,2026-03,0.0,55.95,99.3,0.9166,lgbm-v1,2026-04-11T02:53:17.769190Z
BHC219,2026-04,0.0,55.95,99.3,0.9166,lgbm-v1,2026-04-11T02:53:17.769190Z
BHC219,2026-05,0.0,55.95,99.3,0.9166,lgbm-v1,2026-04-11T02:53:17.769190Z
BHC223,2025-12,13.57,23.01,38.62,1.8178,lgbm-v1,2026-04-11T02:53:17.769190Z
BHC223,2026-01,0.0,23.01,38.62,1.8178,lgbm-v1,2026-04-11T02:53:17.769190Z
BHC223,2026-02,0.0,23.01,38.62,1.8178,lgbm-v1,2026-04-11T02:53:17.769190Z
BHC223,2026-03,0.0,23.01,38.62,1.8178,lgbm-v1,2026-04-11T02:53:17.769190Z
BHC223,2026-04,0.0,23.01,38.62,1.8178,lgbm-v1,2026-04-11T02:53:17.769190Z
BHC223,2026-05,0.0,23.01,38.62,1.8178,lgbm-v1,2026-04-11T02:53:17.769190Z
BHC225,2025-12,22.65,16.33,19.08,,lgbm-v1,2026-04-11T02:53:17.769190Z
BHC225,2026-01,0.0,16.33,19.08,,lgbm-v1,2026-04-11T02:53:17.769190Z
BHC225,2026-02,0.0,16.33,19.08,,lgbm-v1,2026-04-11T02:53:17.769190Z
BHC225,2026-03,0.0,16.33,19.08,,lgbm-v1,2026-04-11T02:53:17.769190Z
BHC225,2026-04,0.0,16.33,19.08,,lgbm-v1,2026-04-11T02:53:17.769190Z
BHC225,2026-05,0.0,16.33,19.08,,lgbm-v1,2026-04-11T02:53:17.769190Z
BHC235,2025-12,3.66,62.14,106.34,0.9224,lgbm-v1,2026-04-11T02:53:17.769190Z
BHC235,2026-01,0.0,62.14,106.34,0.9224,lgbm-v1,2026-04-11T02:53:17.769190Z
BHC235,2026-02,0.0,62.14,106.34,0.9224,lgbm-v1,2026-04-11T02:53:17.769190Z
BHC235,2026-03,0.0,62.14,106.34,0.9224,lgbm-v1,2026-04-11T02:53:17.769190Z
BHC235,2026-04,0.0,62.14,106.34,0.9224,lgbm-v1,2026-04-11T02:53:17.769190Z
BHC235,2026-05,78.42,62.14,106.34,0.9224,lgbm-v1,2026-04-11T02:53:17.769190Z
BHC249,2025-12,68.4,47.47,72.7,1.661,lgbm-v1,2026-04-11T02:53:17.769190Z
BHC249,2026-01,0.0,47.47,72.7,1.661,lgbm-v1,2026-04-11T02:53:17.769190Z
BHC249,2026-02,8.81,47.47,72.7,1.661,lgbm-v1,2026-04-11T02:53:17.769190Z
BHC249,2026-03,2.72,47.47,72.7,1.661,lgbm-v1,2026-04-11T02:53:17.769190Z
BHC249,2026-04,0.0,47.47,72.7,1.661,lgbm-v1,2026-04-11T02:53:17.769190Z
BHC249,2026-05,0.0,47.47,72.7,1.661,lgbm-v1,2026-04-11T02:53:17.769190Z
BHC259,2025-12,15.2,32.94,38.86,,lgbm-v1,2026-04-11T02:53:17.769190Z
BHC259,2026-01,0.0,32.94,38.86,,lgbm-v1,2026-04-11T02:53:17.769190Z
BHC259,2026-02,0.0,32.94,38.86,,lgbm-v1,2026-04-11T02:53:17.769190Z
BHC259,2026-03,0.0,32.94,38.86,,lgbm-v1,2026-04-11T02:53:17.769190Z
BHC259,2026-04,0.0,32.94,38.86,,lgbm-v1,2026-04-11T02:53:17.769190Z
BHC259,2026-05,0.0,32.94,38.86,,lgbm-v1,2026-04-11T02:53:17.769190Z
BHC2615,2025-12,0.0,,,,lgbm-v1,2026-04-11T02:53:17.769190Z
BHC2615,2026-01,0.0,,,,lgbm-v1,2026-04-11T02:53:17.769190Z
BHC2615,2026-02,0.0,,,,lgbm-v1,2026-04-11T02:53:17.769190Z
BHC2615,2026-03,0.0,,,,lgbm-v1,2026-04-11T02:53:17.769190Z
BHC2615,2026-04,0.0,,,,lgbm-v1,2026-04-11T02:53:17.769190Z
BHC2615,2026-05,0.0,,,,lgbm-v1,2026-04-11T02:53:17.769190Z
BHC300,2025-12,0.0,119.03,248.63,0.839,lgbm-v1,2026-04-11T02:53:17.769190Z
BHC300,2026-01,91.26,119.03,248.63,0.839,lgbm-v1,2026-04-11T02:53:17.769190Z
BHC300,2026-02,0.0,119.03,248.63,0.839,lgbm-v1,2026-04-11T02:53:17.769190Z
BHC300,2026-03,0.0,119.03,248.63,0.839,lgbm-v1,2026-04-11T02:53:17.769190Z
BHC300,2026-04,11.21,119.03,248.63,0.839,lgbm-v1,2026-04-11T02:53:17.769190Z
BHC300,2026-05,0.0,119.03,248.63,0.839,lgbm-v1,2026-04-11T02:53:17.769190Z
BHC303,2025-12,0.24,,,,lgbm-v1,2026-04-11T02:53:17.769190Z
BHC303,2026-01,0.0,,,,lgbm-v1,2026-04-11T02:53:17.769190Z
BHC303,2026-02,0.0,,,,lgbm-v1,2026-04-11T02:53:17.769190Z
BHC303,2026-03,0.0,,,,lgbm-v1,2026-04-11T02:53:17.769190Z
BHC303,2026-04,0.0,,,,lgbm-v1,2026-04-11T02:53:17.769190Z
BHC303,2026-05,0.0,,,,lgbm-v1,2026-04-11T02:53:17.769190Z
BHC306,2025-12,19.83,30.3,35.94,,lgbm-v1,2026-04-11T02:53:17.769190Z
BHC306,2026-01,0.0,30.3,35.94,,lgbm-v1,2026-04-11T02:53:17.769190Z
BHC306,2026-02,0.0,30.3,35.94,,lgbm-v1,2026-04-11T02:53:17.769190Z
BHC306,2026-03,0.0,30.3,35.94,,lgbm-v1,2026-04-11T02:53:17.769190Z
BHC306,2026-04,0.0,30.3,35.94,,lgbm-v1,2026-04-11T02:53:17.769190Z
BHC306,2026-05,0.0,30.3,35.94,,lgbm-v1,2026-04-11T02:53:17.769190Z
BHC355,2025-12,0.24,0.33,0.35,,lgbm-v1,2026-04-11T02:53:17.769190Z
BHC355,2026-01,0.0,0.33,0.35,,lgbm-v1,2026-04-11T02:53:17.769190Z
BHC355,2026-02,0.0,0.33,0.35,,lgbm-v1,2026-04-11T02:53:17.769190Z
BHC355,2026-03,0.0,0.33,0.35,,lgbm-v1,2026-04-11T02:53:17.769190Z
BHC355,2026-04,0.0,0.33,0.35,,lgbm-v1,2026-04-11T02:53:17.769190Z
BHC355,2026-05,0.0,0.33,0.35,,lgbm-v1,2026-04-11T02:53:17.769190Z
BHC362,2025-12,12.15,13.58,16.61,0.6867,lgbm-v1,2026-04-11T02:53:17.769190Z
BHC362,2026-01,0.0,13.58,16.61,0.6867,lgbm-v1,2026-04-11T02:53:17.769190Z
BHC362,2026-02,0.0,13.58,16.61,0.6867,lgbm-v1,2026-04-11T02:53:17.769190Z
BHC362,2026-03,0.0,13.58,16.61,0.6867,lgbm-v1,2026-04-11T02:53:17.769190Z
BHC362,2026-04,0.0,13.58,16.61,0.6867,lgbm-v1,2026-04-11T02:53:17.769190Z
BHC362,2026-05,0.0,13.58,16.61,0.6867,lgbm-v1,2026-04-11T02:53:17.769190Z
BHC48205AS,2025-12,0.24,,,,lgbm-v1,2026-04-11T02:53:17.769190Z
BHC48205AS,2026-01,0.0,,,,lgbm-v1,2026-04-11T02:53:17.769190Z
BHC48205AS,2026-02,0.0,,,,lgbm-v1,2026-04-11T02:53:17.769190Z
BHC48205AS,2026-03,0.0,,,,lgbm-v1,2026-04-11T02:53:17.769190Z
BHC48205AS,2026-04,0.0,,,,lgbm-v1,2026-04-11T02:53:17.769190Z
BHC48205AS,2026-05,0.0,,,,lgbm-v1,2026-04-11T02:53:17.769190Z
BHC48215AS,2025-12,12.81,13.16,18.7,4.7331,lgbm-v1,2026-04-11T02:53:17.769190Z
BHC48215AS,2026-01,0.0,13.16,18.7,4.7331,lgbm-v1,2026-04-11T02:53:17.769190Z
BHC48215AS,2026-02,0.0,13.16,18.7,4.7331,lgbm-v1,2026-04-11T02:53:17.769190Z
BHC48215AS,2026-03,0.0,13.16,18.7,4.7331,lgbm-v1,2026-04-11T02:53:17.769190Z
BHC48215AS,2026-04,0.0,13.16,18.7,4.7331,lgbm-v1,2026-04-11T02:53:17.769190Z
BHC48215AS,2026-05,0.0,13.16,18.7,4.7331,lgbm-v1,2026-04-11T02:53:17.769190Z
BHC48215C,2025-12,0.24,5.37,11.39,,lgbm-v1,2026-04-11T02:53:17.769190Z
BHC48215C,2026-01,0.0,5.37,11.39,,lgbm-v1,2026-04-11T02:53:17.769190Z
BHC48215C,2026-02,0.0,5.37,11.39,,lgbm-v1,2026-04-11T02:53:17.769190Z
BHC48215C,2026-03,0.0,5.37,11.39,,lgbm-v1,2026-04-11T02:53:17.769190Z
BHC48215C,2026-04,0.0,5.37,11.39,,lgbm-v1,2026-04-11T02:53:17.769190Z
BHC48215C,2026-05,0.0,5.37,11.39,,lgbm-v1,2026-04-11T02:53:17.769190Z
BHC48219AS,2025-12,0.24,,,,lgbm-v1,2026-04-11T02:53:17.769190Z
BHC48219AS,2026-01,0.0,,,,lgbm-v1,2026-04-11T02:53:17.769190Z
BHC48219AS,2026-02,0.0,,,,lgbm-v1,2026-04-11T02:53:17.769190Z
BHC48219AS,2026-03,0.0,,,,lgbm-v1,2026-04-11T02:53:17.769190Z
BHC48219AS,2026-04,0.0,,,,lgbm-v1,2026-04-11T02:53:17.769190Z
BHC48219AS,2026-05,0.0,,,,lgbm-v1,2026-04-11T02:53:17.769190Z
BHC48225AS,2025-12,0.24,,,,lgbm-v1,2026-04-11T02:53:17.769190Z
BHC48225AS,2026-01,0.0,,,,lgbm-v1,2026-04-11T02:53:17.769190Z
BHC48225AS,2026-02,0.0,,,,lgbm-v1,2026-04-11T02:53:17.769190Z
BHC48225AS,2026-03,0.0,,,,lgbm-v1,2026-04-11T02:53:17.769190Z
BHC48225AS,2026-04,0.0,,,,lgbm-v1,2026-04-11T02:53:17.769190Z
BHC48225AS,2026-05,0.0,,,,lgbm-v1,2026-04-11T02:53:17.769190Z
BHC48235AS,2025-12,0.24,,,,lgbm-v1,2026-04-11T02:53:17.769190Z
BHC48235AS,2026-01,0.0,,,,lgbm-v1,2026-04-11T02:53:17.769190Z
BHC48235AS,2026-02,0.0,,,,lgbm-v1,2026-04-11T02:53:17.769190Z
BHC48235AS,2026-03,0.0,,,,lgbm-v1,2026-04-11T02:53:17.769190Z
BHC48235AS,2026-04,0.0,,,,lgbm-v1,2026-04-11T02:53:17.769190Z
BHC48235AS,2026-05,0.0,,,,lgbm-v1,2026-04-11T02:53:17.769190Z
BHC48305PB,2025-12,0.24,5.37,11.39,,lgbm-v1,2026-04-11T02:53:17.769190Z
BHC48305PB,2026-01,0.0,5.37,11.39,,lgbm-v1,2026-04-11T02:53:17.769190Z
BHC48305PB,2026-02,0.0,5.37,11.39,,lgbm-v1,2026-04-11T02:53:17.769190Z
BHC48305PB,2026-03,0.0,5.37,11.39,,lgbm-v1,2026-04-11T02:53:17.769190Z
BHC48305PB,2026-04,0.0,5.37,11.39,,lgbm-v1,2026-04-11T02:53:17.769190Z
BHC48305PB,2026-05,0.0,5.37,11.39,,lgbm-v1,2026-04-11T02:53:17.769190Z
BHC48315AS,2025-12,12.0,28.31,34.27,0.7006,lgbm-v1,2026-04-11T02:53:17.769190Z
BHC48315AS,2026-01,0.0,28.31,34.27,0.7006,lgbm-v1,2026-04-11T02:53:17.769190Z
BHC48315AS,2026-02,0.0,28.31,34.27,0.7006,lgbm-v1,2026-04-11T02:53:17.769190Z
BHC48315AS,2026-03,0.0,28.31,34.27,0.7006,lgbm-v1,2026-04-11T02:53:17.769190Z
BHC48315AS,2026-04,0.0,28.31,34.27,0.7006,lgbm-v1,2026-04-11T02:53:17.769190Z
BHC48315AS,2026-05,0.0,28.31,34.27,0.7006,lgbm-v1,2026-04-11T02:53:17.769190Z
BHC48315C,2025-12,0.24,5.37,11.39,,lgbm-v1,2026-04-11T02:53:17.769190Z
BHC48315C,2026-01,0.0,5.37,11.39,,lgbm-v1,2026-04-11T02:53:17.769190Z
BHC48315C,2026-02,0.0,5.37,11.39,,lgbm-v1,2026-04-11T02:53:17.769190Z
BHC48315C,2026-03,0.0,5.37,11.39,,lgbm-v1,2026-04-11T02:53:17.769190Z
BHC48315C,2026-04,0.0,5.37,11.39,,lgbm-v1,2026-04-11T02:53:17.769190Z
BHC48315C,2026-05,0.0,5.37,11.39,,lgbm-v1,2026-04-11T02:53:17.769190Z
BHC48316C,2025-12,0.24,5.37,11.39,,lgbm-v1,2026-04-11T02:53:17.769190Z
BHC48316C,2026-01,0.0,5.37,11.39,,lgbm-v1,2026-04-11T02:53:17.769190Z
BHC48316C,2026-02,0.0,5.37,11.39,,lgbm-v1,2026-04-11T02:53:17.769190Z
BHC48316C,2026-03,0.0,5.37,11.39,,lgbm-v1,2026-04-11T02:53:17.769190Z
BHC48316C,2026-04,0.0,5.37,11.39,,lgbm-v1,2026-04-11T02:53:17.769190Z
BHC48316C,2026-05,0.0,5.37,11.39,,lgbm-v1,2026-04-11T02:53:17.769190Z
BHC48323C,2025-12,15.2,31.69,38.55,,lgbm-v1,2026-04-11T02:53:17.769190Z
BHC48323C,2026-01,0.0,31.69,38.55,,lgbm-v1,2026-04-11T02:53:17.769190Z
BHC48323C,2026-02,0.0,31.69,38.55,,lgbm-v1,2026-04-11T02:53:17.769190Z
BHC48323C,2026-03,0.0,31.69,38.55,,lgbm-v1,2026-04-11T02:53:17.769190Z
BHC48323C,2026-04,0.0,31.69,38.55,,lgbm-v1,2026-04-11T02:53:17.769190Z
BHC48323C,2026-05,0.0,31.69,38.55,,lgbm-v1,2026-04-11T02:53:17.769190Z
BHC48325PB,2025-12,14.12,13.49,19.95,,lgbm-v1,2026-04-11T02:53:17.769190Z
BHC48325PB,2026-01,0.0,13.49,19.95,,lgbm-v1,2026-04-11T02:53:17.769190Z
BHC48325PB,2026-02,0.0,13.49,19.95,,lgbm-v1,2026-04-11T02:53:17.769190Z
BHC48325PB,2026-03,0.0,13.49,19.95,,lgbm-v1,2026-04-11T02:53:17.769190Z
BHC48325PB,2026-04,0.0,13.49,19.95,,lgbm-v1,2026-04-11T02:53:17.769190Z
BHC48325PB,2026-05,0.0,13.49,19.95,,lgbm-v1,2026-04-11T02:53:17.769190Z
BHC48350PB,2025-12,0.24,5.37,11.39,,lgbm-v1,2026-04-11T02:53:17.769190Z
BHC48350PB,2026-01,0.0,5.37,11.39,,lgbm-v1,2026-04-11T02:53:17.769190Z
BHC48350PB,2026-02,0.0,5.37,11.39,,lgbm-v1,2026-04-11T02:53:17.769190Z
BHC48350PB,2026-03,0.0,5.37,11.39,,lgbm-v1,2026-04-11T02:53:17.769190Z
BHC48350PB,2026-04,0.0,5.37,11.39,,lgbm-v1,2026-04-11T02:53:17.769190Z
BHC48350PB,2026-05,0.0,5.37,11.39,,lgbm-v1,2026-04-11T02:53:17.769190Z
BHC48515C,2025-12,42.57,16.32,23.78,,lgbm-v1,2026-04-11T02:53:17.769190Z
BHC48515C,2026-01,0.0,16.32,23.78,,lgbm-v1,2026-04-11T02:53:17.769190Z
BHC48515C,2026-02,0.0,16.32,23.78,,lgbm-v1,2026-04-11T02:53:17.769190Z
BHC48515C,2026-03,0.0,16.32,23.78,,lgbm-v1,2026-04-11T02:53:17.769190Z
BHC48515C,2026-04,0.0,16.32,23.78,,lgbm-v1,2026-04-11T02:53:17.769190Z
BHC48515C,2026-05,0.0,16.32,23.78,,lgbm-v1,2026-04-11T02:53:17.769190Z
BHC500,2025-12,46.42,73.65,114.05,0.9566,lgbm-v1,2026-04-11T02:53:17.769190Z
BHC500,2026-01,107.33,73.65,114.05,0.9566,lgbm-v1,2026-04-11T02:53:17.769190Z
BHC500,2026-02,0.0,73.65,114.05,0.9566,lgbm-v1,2026-04-11T02:53:17.769190Z
BHC500,2026-03,6.25,73.65,114.05,0.9566,lgbm-v1,2026-04-11T02:53:17.769190Z
BHC500,2026-04,0.0,73.65,114.05,0.9566,lgbm-v1,2026-04-11T02:53:17.769190Z
BHC500,2026-05,0.0,73.65,114.05,0.9566,lgbm-v1,2026-04-11T02:53:17.769190Z
BHC500A,2025-12,0.32,5.25,11.39,,lgbm-v1,2026-04-11T02:53:17.769190Z
BHC500A,2026-01,0.0,5.25,11.39,,lgbm-v1,2026-04-11T02:53:17.769190Z
BHC500A,2026-02,0.0,5.25,11.39,,lgbm-v1,2026-04-11T02:53:17.769190Z
BHC500A,2026-03,0.0,5.25,11.39,,lgbm-v1,2026-04-11T02:53:17.769190Z
BHC500A,2026-04,0.0,5.25,11.39,,lgbm-v1,2026-04-11T02:53:17.769190Z
BHC500A,2026-05,0.0,5.25,11.39,,lgbm-v1,2026-04-11T02:53:17.769190Z
BHC502,2025-12,97.99,110.16,173.09,0.8633,lgbm-v1,2026-04-11T02:53:17.769190Z
BHC502,2026-01,122.49,110.16,173.09,0.8633,lgbm-v1,2026-04-11T02:53:17.769190Z
BHC502,2026-02,0.0,110.16,173.09,0.8633,lgbm-v1,2026-04-11T02:53:17.769190Z
BHC502,2026-03,0.0,110.16,173.09,0.8633,lgbm-v1,2026-04-11T02:53:17.769190Z
BHC502,2026-04,44.27,110.16,173.09,0.8633,lgbm-v1,2026-04-11T02:53:17.769190Z
BHC502,2026-05,31.49,110.16,173.09,0.8633,lgbm-v1,2026-04-11T02:53:17.769190Z
BHC5020,2025-12,0.0,,,,lgbm-v1,2026-04-11T02:53:17.769190Z
BHC5020,2026-01,0.0,,,,lgbm-v1,2026-04-11T02:53:17.769190Z
BHC5020,2026-02,0.0,,,,lgbm-v1,2026-04-11T02:53:17.769190Z
BHC5020,2026-03,0.0,,,,lgbm-v1,2026-04-11T02:53:17.769190Z
BHC5020,2026-04,0.0,,,,lgbm-v1,2026-04-11T02:53:17.769190Z
